id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
50319,1,19.2.1987,1,1.0,343.0,2011.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,Kirov,2020-07-23 02:34:19,work,Норвик Банк,2007,False,1
21852,2,25.9.1993,0,1.0,393.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский,1,5,Tyumen,2020-11-17 13:51:14,university,ТюмГАСУ,False,False,1
29572,2,2.8.1992,0,1.0,71.0,2017.0,,0.0,Student (Bachelor's),Русский,0,0,Ufa,2020-10-14 17:48:11,university,УГАТУ,False,False,0
71435,2,21.11.1986,0,1.0,1552.0,2007.0,Distance Learning,3.0,Alumnus (Specialist),Русский,0,1,Moscow,2020-04-29 00:12:04,,,False,False,1
78309,1,,0,1.0,112.0,2004.0,Distance Learning,0.0,Alumnus (Specialist),False,0,0,,2020-04-30 20:42:09,university,УдГУ,False,False,1
31660,2,18.11.1996,1,1.0,98.0,2018.0,Full-time,0.0,PhD,False,0,0,Moscow,2020-06-30 22:54:37,university,МАИ,False,False,1
55135,2,4.1.1992,0,1.0,373.0,2015.0,Full-time,0.0,Student (Specialist),Русский,0,0,Moscow,2020-12-23 10:22:00,university,МГИУ,False,False,0
63230,1,8.8.1990,0,1.0,264.0,0.0,Full-time,4.0,Student (Specialist),Русский,False,False,Saint Petersburg,2020-11-01 18:21:46,university,ГИЭФПТ (бывш. ЛОИЭФ),False,False,1
33286,2,26.8,1,1.0,60.0,2013.0,Full-time,1.0,Student (Specialist),English,False,False,Petrozavodsk,2020-02-29 03:21:02,work,"ООО ""Связьсервис""",2014,False,0
54940,2,10.10,1,1.0,6.0,2005.0,Distance Learning,1.0,Alumnus (Specialist),False,False,False,Luhansk,2020-12-10 16:28:19,university,ВНУ им. Даля (бывш. ЛМСИ),False,False,0
41251,1,20.4.1993,0,1.0,725.0,2014.0,Full-time,0.0,Student (Bachelor's),Русский,5,2,Nizhny Novgorod,2020-09-21 08:06:53,work,Zoon.ru - удобный выбор мест и услуг.,2019,False,1
19425,2,4.11,1,1.0,109.0,0.0,,0.0,Alumnus (Specialist),False,0,0,,2020-03-30 15:29:29,university,НИТУ МИСиС,False,False,1
6361,1,10.3,1,1.0,772.0,2010.0,Full-time,1.0,Student (Specialist),Русский;English,False,False,Yaroslavl,2020-10-04 18:12:24,university,ЯрГУ им. П. Г. Демидова,False,False,1
926,2,19.11.1984,0,1.0,7.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,1,2,Chişinău,2020-12-14 06:06:25,work,таможня,2011,False,0
22316,2,29.8.1987,1,1.0,175.0,2011.0,Full-time,4.0,Student (Bachelor's),Русский;English,1,5,Zelenograd,2020-07-30 06:12:08,university,РУДН,False,False,0
89382,2,11.3.1986,1,1.0,70.0,2008.0,Full-time,7.0,Alumnus (Specialist),False,0,0,Moscow,2020-03-03 19:36:22,university,МГУПИ (КФ),2009,2021,0
67274,2,12.8,0,1.0,205.0,0.0,Full-time,0.0,Student (Specialist),Русский;English;Deutsch,1,2,Zelenograd,2020-09-05 11:02:52,university,SSE Russia,False,False,0
61579,2,2.7.1983,0,1.0,67.0,2005.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Volgograd,2020-02-23 23:36:47,university,ВКИ (ф) РУК (бывш. МУПК),False,False,0
886,2,24.6.1981,1,1.0,265.0,2005.0,Distance Learning,1.0,PhD,False,1,2,Odessa,2020-10-30 00:02:58,university,ОДС,False,False,1
66804,2,15.9.1991,0,1.0,402.0,2019.0,Distance Learning,0.0,Student (Bachelor's),Русский;English,5,6,Saint Petersburg,2020-05-08 13:27:03,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",False,False,0
6087,1,14.6.1991,0,1.0,383.0,2012.0,Full-time,0.0,Student (Bachelor's),Русский,0,0,Novorossiysk,2020-04-28 03:24:40,university,"ПУЭТ (бывш. ПУПКУ, ПКИ)",False,False,1
88169,2,7.6.1989,1,1.0,309.0,2015.0,Full-time,1.0,Student (Specialist),Русский,1,2,Gryazovets,2020-03-24 23:22:24,work,"ОАО ""РЖД""",2015,False,0
75862,1,18.1.1990,0,1.0,595.0,2012.0,Full-time,4.0,Student (Specialist),Русский,1,2,Yaroslavl,2020-07-01 00:59:56,work,"""Центр пластической хирургии""",2010,False,1
48962,2,22.11.1987,0,1.0,1.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Rostov-on-Don,2020-10-12 22:40:18,work,Центр социально-политических исследований ЮФУ,2011,False,1
61176,1,12.3,1,1.0,489.0,2016.0,Full-time,4.0,Student (Bachelor's),False,0,0,Saint Petersburg,2020-02-08 06:11:38,university,СПбГАСУ,False,False,0
71939,1,2.3,0,1.0,370.0,2016.0,Full-time,0.0,Student (Bachelor's),English;Русский,1,2,Moscow,2020-11-07 17:46:36,university,"ГАУГН (бывш. ГУГН, РЦГО)",False,False,1
22644,2,10.10.1983,1,1.0,121.0,2006.0,Distance Learning,4.0,Student (Bachelor's),Українська,False,False,Chernovtsy,2020-05-14 05:38:36,,,2004,2009,0
5142,1,1.10,0,1.0,565.0,0.0,Distance Learning,1.0,Student (Specialist),Русский,0,0,Minsk,2020-02-09 12:19:29,university,БГАИ (бывш. БГТХИ),False,False,1
52004,2,,1,1.0,197.0,2009.0,,0.0,Alumnus (Specialist),False,0,0,Volgograd,2020-08-22 10:14:36,university,ВолГУ,False,False,1
40562,2,1.11.1987,1,1.0,27.0,2012.0,Full-time,0.0,Undergraduate applicant,False,0,0,Borovka,2020-12-28 02:13:35,university,ВНМУ им. Н. И. Пирогова,False,False,0
11923,2,14.4.1990,1,1.0,68.0,2012.0,Full-time,4.0,Student (Specialist),Русский;English,False,False,Stavropol,2020-09-23 10:45:35,university,СевКавГТУ (СКФУ),False,False,1
57325,2,17.6,0,1.0,103.0,2010.0,Part-time,0.0,Alumnus (Specialist),Русский;English,6,2,Sarov,2020-12-04 22:43:49,work,ВНИИЭФ,2007,False,0
51932,1,17.2.1984,1,1.0,175.0,2008.0,Part-time,0.0,Alumnus (Specialist),Русский;English;Español;Português,False,False,Saint Petersburg,2020-02-19 23:28:42,university,СПбГУ,False,False,1
48877,2,9.3.1988,1,1.0,45.0,2012.0,Full-time,6.0,Student (Bachelor's),Русский,False,False,Izyum,2020-04-09 18:06:52,university,НТУ «ХПИ»,False,False,0
67061,1,,0,1.0,446.0,2015.0,Full-time,0.0,Student (Specialist),Русский,0,0,Joshkar-Ola,2020-05-24 22:07:26,university,МарГУ,False,False,1
26111,2,2.12.1991,1,1.0,79.0,2013.0,Full-time,4.0,Student (Bachelor's),Русский;English,6,6,Kazan,2020-04-13 06:33:37,university,КГАСУ,False,False,1
79140,1,21.11,0,1.0,581.0,2016.0,,0.0,Alumnus (Specialist),Русский,0,0,Veliky Novgorod,2020-03-01 21:33:59,work,Русь Новгородская,2011,False,1
69965,1,24.10.1993,0,1.0,623.0,0.0,Full-time,4.0,Alumnus (Bachelor's),Русский,1,2,Tyumen,2020-11-13 04:15:22,university,ТюмГАСУ,False,False,1
23372,2,19.5,1,1.0,98.0,0.0,Full-time,0.0,Student (Specialist),Русский;English;Čeština,6,0,Jihlava,2020-09-07 08:26:47,university,Vysoká škola polytechnická Jihlava (VŠPJ),False,False,0
59977,2,2.11,1,1.0,60.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,1,2,Snezhinsk,2020-10-09 20:25:59,work,РФЯЦ ВНИИТФ,2009,False,0
38852,1,30.3,1,1.0,440.0,2012.0,Full-time,4.0,Student (Specialist),False,False,False,,2020-06-04 10:02:20,university,КФ РЭУ им. Г. В. Плеханова,False,False,1
80072,2,9.7,1,1.0,34.0,2012.0,Full-time,4.0,Student (Specialist),Русский,0,0,Komsomolsk-Na-Amure,2020-04-03 01:21:07,university,КнАГУ (бывш. КнАГТУ),False,False,1
3122,2,4.2.1977,0,1.0,259.0,2012.0,Full-time,8.0,Alumnus (Specialist),False,0,2,Saint Petersburg,2020-01-25 16:07:56,work,различные,1994,2013,0
31054,2,8.5,0,1.0,70.0,2011.0,Full-time,0.0,PhD,Русский,False,False,Kharkiv,2020-05-22 15:40:36,university,ХНАДУ,1955,2009,0
36037,1,7.8.1987,0,0.0,1143.0,2010.0,Distance Learning,4.0,Student (Master's),Русский,0,0,Balakovo,2020-06-16 15:07:25,university,КГИДПИиД им. М. Бойчука,False,False,1
98467,2,10.4.1988,1,1.0,38.0,2010.0,Full-time,4.0,Alumnus (Master's),Русский,False,False,Moscow,2020-12-09 10:39:05,university,МФЮА,False,False,0
46404,1,,0,1.0,449.0,2009.0,Part-time,1.0,Student (Specialist),Русский,False,False,Moscow,2020-10-26 21:13:37,university,ГУУ,False,False,1
14883,1,14.7,1,1.0,290.0,0.0,Full-time,0.0,Alumnus (Master's),Русский,False,False,Surgut,2020-04-17 02:24:16,work,лицей,1980,False,1
74522,2,9.7.1980,0,1.0,129.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-09-27 09:04:50,work,Коллегия адвокатов,False,False,1
89440,1,,1,1.0,289.0,2011.0,,0.0,Alumnus (Specialist),False,6,6,Kaliningrad,2020-02-24 05:17:17,work,ЯРКОЕ ОКРАШИВАНИЕ КАЛИНИНГРАД,2016,False,1
47368,1,16.5,0,1.0,357.0,0.0,Full-time,0.0,Student (Specialist),Русский,7,2,Samara,2020-09-23 20:42:57,university,ЕГТИ,False,False,1
30936,1,19.6.1993,1,1.0,197.0,0.0,Full-time,0.0,Student (Specialist),Русский;English;Deutsch,False,False,Kurgan,2020-12-13 23:14:04,work,Школа Ок!,2015,False,1
81616,1,28.7,1,1.0,243.0,2008.0,Full-time,4.0,Alumnus (Specialist),English;Русский;Українська;ქართული,0,0,Kremenchug,2020-08-28 17:32:25,university,"УкрГУЖТ (бывш. УкрГАЖТ, ХИИТ)",False,False,1
94783,2,11.10,1,1.0,92.0,2008.0,Full-time,1.0,Student (Specialist),Русский,False,False,Uman,2020-07-01 07:20:18,university,УНУС (УГАУ),False,False,0
80615,1,10.2.1976,0,1.0,252.0,2024.0,Full-time,4.0,Student (Bachelor's),Русский;English;Українська,0,0,Sovkhoza Imeni Lenina,2020-05-16 17:31:49,university,МГППУ,False,False,1
78012,2,,0,1.0,39.0,2011.0,Full-time,1.0,Student (Specialist),Русский,False,False,Ufa,2020-08-26 03:10:31,university,УГАТУ,False,False,0
2562,1,26.9,0,1.0,524.0,2013.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,Moscow,2020-09-16 11:21:47,university,РУТ (МИИТ) (бывш. МГУПС Императора Николая II),False,False,1
97831,1,,0,1.0,667.0,2013.0,,0.0,Alumnus (Specialist),False,0,0,Chelyabinsk,2020-05-08 03:48:09,work,PlanetEnglish,False,False,1
3035,2,,0,1.0,41.0,2012.0,Full-time,1.0,Student (Specialist),Русский,6,2,Moscow,2020-05-04 06:41:27,university,ЧКИ РУК,False,False,0
88926,1,6.2,1,1.0,721.0,2016.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,6,2,Saint Petersburg,2020-01-30 19:41:11,university,РГПУ им. А. И. Герцена,2015,False,1
31167,2,11.3.1920,1,1.0,210.0,2000.0,Part-time,4.0,Alumnus (Specialist),False,1,6,Saint Petersburg,2020-11-02 03:13:39,university,СПбГАСУ,False,False,1
57176,2,30.8.1980,1,1.0,31.0,2001.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Gelendzhik,2020-10-08 07:19:13,university,ИТА ЮФУ (бывш. ТТИ ЮФУ),False,False,0
14917,1,28.4.1991,0,1.0,349.0,0.0,,4.0,Student (Bachelor's),Русский;English;Eesti,0,6,Barnaul,2020-10-28 13:12:40,work,Банк ВТБ,False,False,1
53402,2,8.4.1989,1,1.0,144.0,1945.0,Full-time,4.0,PhD,False,0,0,Kireevsk,2020-05-19 23:26:41,,,False,False,0
38784,1,22.8,1,1.0,68.0,1997.0,Full-time,0.0,Alumnus (Specialist),Русский,1,2,Korolyov,2020-04-07 23:14:40,university,РУК (бывш. МУПК),False,False,1
38394,2,13.3.1989,1,1.0,167.0,2011.0,Full-time,1.0,Student (Specialist),Русский;English,1,2,Moscow,2020-09-30 00:47:07,work,ПИК,2010,False,0
81294,2,25.7.1988,1,1.0,273.0,0.0,Full-time,4.0,Student (Bachelor's),Русский,0,0,Ufa,2020-09-27 04:49:00,university,СГА (УФ),False,False,0
72602,1,14.2,0,1.0,369.0,2010.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English;Français,5,2,Almaty,2020-12-10 23:34:17,university,КазНУ им. аль-Фараби (бывш. КазГУ им. Кирова),2010,False,1
97255,2,10.9.1993,1,1.0,156.0,2019.0,Part-time,4.0,Alumnus (Bachelor's),Русский;English,4,2,Moscow,2020-10-19 02:31:44,university,РУДН,2021,False,0
97509,2,6.12.1986,0,1.0,80.0,2009.0,Part-time,4.0,PhD,Русский,False,False,Moscow,2020-05-13 11:17:45,university,Школа-студия им. Вл. И. Немировича-Данченко при МХАТ,False,False,0
6666,2,18.2.1991,0,1.0,310.0,2014.0,Full-time,1.0,Alumnus (Specialist),Русский,1,2,Moscow,2020-07-03 07:02:15,university,МГТУ им. Н. Э. Баумана,2014,2018,0
99358,1,1.12.1979,1,1.0,123.0,2003.0,Full-time,0.0,Undergraduate applicant,False,False,False,Moscow,2020-07-30 00:46:48,university,СОГУ им. Хетагурова,False,False,1
34535,2,4.1,0,1.0,54.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Uzhur,2020-10-29 19:44:18,,,False,False,0
52524,1,,0,1.0,337.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Surgut,2020-05-24 01:44:11,university,ТюмГНГУ,False,False,1
70820,1,5.11.1993,1,1.0,565.0,2016.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский;English,0,6,Surgut,2020-02-05 04:57:01,university,СИЭУиП (филиал) ТюмГУ,False,False,1
53934,2,,0,1.0,628.0,2004.0,Full-time,8.0,Alumnus (Bachelor's),Русский,1,5,Moscow,2020-05-11 23:33:28,university,"РГТЭУ (бывш. ЗИСТ, МКИ, МКУ, МГУК)",False,False,0
3811,1,19.2.1990,1,1.0,1709.0,2013.0,Full-time,1.0,Alumnus (Specialist),Русский,1,5,Stavropol,2020-01-31 09:57:30,work,"ГКУ СК ""Краевой центр информтехнологий""",2016,False,1
10637,2,17.2.1984,0,1.0,125.0,0.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,0,0,,2020-08-30 00:09:17,university,КПИ им. И. Сикорского,False,False,0
84736,1,,1,1.0,138.0,2005.0,Full-time,4.0,Alumnus (Master's),False,False,False,Tver,2020-10-06 03:15:46,university,ТвГУ,False,False,1
33597,1,,0,1.0,62.0,1997.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Tomsk,2020-10-24 21:40:43,university,ТГПУ,False,False,1
39343,2,25.2.1994,0,1.0,164.0,0.0,Distance Learning,8.0,Student (Bachelor's),Русский;English;Українська;Español,1,2,Kirishi,2020-07-24 00:09:52,work,ПОЗИТРОНИКА Кириши бытовая техника и электроника,2014,False,0
9216,1,16.10,0,1.0,39.0,2004.0,Full-time,1.0,Alumnus (Specialist),False,False,False,Moscow,2020-06-27 19:25:01,work,Компания Forrest,2007,False,1
19420,1,15.11.1992,0,1.0,526.0,2015.0,Full-time,0.0,Student (Specialist),Русский;English,0,0,Saint Petersburg,2020-04-27 00:11:33,university,СПбГЭУ,False,False,1
40098,2,,0,1.0,295.0,2014.0,Full-time,4.0,Undergraduate applicant,Русский,0,0,Saint Petersburg,2020-07-18 23:08:25,work,Весь Мир,1993,False,1
73095,2,19.10,1,1.0,151.0,2016.0,,4.0,Student (Bachelor's),Русский,0,5,Kashino,2020-03-02 04:18:10,work,Сбер,2011,False,0
91133,1,17.11,0,1.0,77.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,False,6,Sevastopol,2020-11-26 15:39:46,university,ИЭиП (филиал) АТиСО,False,False,1
96098,1,27.6,0,1.0,661.0,2009.0,,0.0,Alumnus (Specialist),False,0,6,Saint Petersburg,2020-09-22 02:31:53,university,РГПУ им. А. И. Герцена,False,False,1
88645,1,19.5,1,1.0,284.0,0.0,Full-time,0.0,Alumnus (Master's),English;Українська;Français;Русский,0,0,Kyiv,2020-01-02 13:23:19,work,"Центр іноземних мов ""Up&Go!""",2009,False,1
63732,1,14.12,1,1.0,134.0,0.0,Full-time,0.0,Student (Specialist),False,0,0,Moscow,2020-10-20 20:54:59,university,МГППУ,False,False,1
45223,1,7.6,0,1.0,10715.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,Perm,2020-12-16 05:07:59,work,PROстиль студия красоты / Пермь,2012,False,1
63312,2,19.5.1994,0,1.0,287.0,2018.0,Full-time,1.0,Alumnus (Master's),Русский;Français;English,1,2,Moscow,2020-06-21 02:14:18,university,НИУ МЭИ,False,False,1
73062,2,7.11,1,1.0,37.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Cheboxary,2020-10-18 01:22:26,work,БУ РБСМЭ,2009,False,0
65663,2,19.8.1990,1,1.0,422.0,0.0,Distance Learning,6.0,PhD,False,0,2,Minsk,2020-09-30 23:14:38,work,ЧТУП Хатни,2009,False,0
6003,1,13.10.1994,1,1.0,511.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский,0,2,Dubna,2020-09-07 14:24:39,work,Фитнес Клуб IRON FITNESS г.Дубна,2014,False,1
90640,1,,0,1.0,173.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский;Čeština;Буряад;Italiano;Català;English;Slovenčina;Español,1,2,Praha,2020-10-17 07:23:46,university,Vysoká škola ekonomická v Praze (VŠE),False,False,1
92402,2,13.6,0,1.0,27.0,2009.0,Full-time,0.0,Student (Specialist),False,False,False,Novosibirsk,2020-09-09 13:25:01,university,КВАКУ (ВИ) им. Чистякова,False,False,0
15484,2,13.12.1989,1,1.0,146.0,2012.0,Full-time,1.0,Alumnus (Specialist),Русский;English,0,0,Voronezh,2020-03-05 16:26:39,university,ВГТУ,False,False,1
83938,2,31.8.1990,0,1.0,334.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский;English,0,0,Rzhev,2020-12-01 06:57:03,work,Фотограф • Денис Лозко • Ржев Тверь,False,False,0
12210,2,3.3,1,1.0,147.0,2016.0,Full-time,0.0,Student (Bachelor's),Русский,False,False,Chaykovsky,2020-01-24 14:12:43,university,ПНИПУ (бывш. ПГТУ),False,False,0
31788,2,,1,1.0,227.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Yaroslavl,2020-02-23 07:25:18,university,ЯрГУ им. П. Г. Демидова,False,False,0
94863,1,1.7.1991,0,1.0,259.0,2014.0,Full-time,4.0,Student (Specialist),False,0,0,Nur-Sultan/Astana,2020-02-09 02:17:53,university,КФ МГУ им. Ломоносова,False,False,1
68403,2,,0,1.0,190.0,2011.0,Full-time,0.0,Student (Specialist),Русский,0,0,Penza,2020-07-05 19:15:44,university,ПГУ,False,False,0
99288,2,18.7.1980,0,1.0,28.0,2002.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Kharkiv,2020-08-25 00:42:52,work,"КП ""Троллейбусное депо №2""",2002,False,0
9592,2,4.9.1987,1,1.0,609.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,6,5,Tver,2020-02-15 21:50:15,work,"Группа компаний ""Удача"". Таунхаусы и квартиры.",2009,False,0
94011,2,,0,1.0,249.0,0.0,Full-time,7.0,Student (Bachelor's),Українська;Русский;English,False,False,Lviv,2020-09-25 10:54:57,work,Ukrinsoft,2015,False,0
29988,1,12.9.1994,0,1.0,516.0,2016.0,Full-time,4.0,Alumnus (Bachelor's),False,0,6,Saint Petersburg,2020-11-27 03:31:11,work,• Small Wheels Meet •,False,False,1
64625,1,22.7,1,1.0,188.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский;English;Français,0,0,Moscow,2020-06-06 00:42:42,university,СИМОР,False,False,1
32145,2,,0,1.0,166.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,0,2,Stavropol,2020-10-05 23:34:35,work,Сбер,2018,False,1
48989,2,27.4,0,1.0,168.0,2014.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,Orenburg,2020-03-30 17:10:07,university,ОГАУ,2007,False,0
72933,2,8.7.1987,1,1.0,100.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,,2020-11-17 20:32:07,work,Private group,2009,False,0
70443,2,11.1.1991,1,1.0,139.0,2013.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Gomel,2020-08-03 04:08:28,university,ГГТУ им. П. О. Сухого,False,False,0
18890,2,23.3.1990,0,1.0,191.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-05-23 01:57:45,university,МИРЭА (до 2015),False,False,0
52185,1,27.3.1987,1,1.0,346.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-12-01 14:15:05,university,РГУ им. С. А. Есенина (РГПУ),False,False,1
94257,1,20.5.1994,0,1.0,162.0,0.0,Full-time,0.0,Student (Bachelor's),False,False,False,Odintsovo,2020-09-24 20:08:00,university,МГЮА (Университет им. О. Е. Кутафина),False,False,1
98026,2,30.10,1,1.0,655.0,2013.0,Full-time,0.0,Student (Specialist),Русский,False,False,Oryol,2020-03-14 14:15:36,work,Видеостудия RECPOINT|Семейная видеография,2009,False,0
57648,1,8.10,1,1.0,469.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Odessa,2020-12-27 02:39:25,university,"НУ ОМА (бывш. ОНМА, ОВИМУ)",False,False,1
